t_ns,command_index,command_type,label,ref_canvas_x_mm,ref_canvas_y_mm,ref_canvas_z_mm,act_canvas_x_mm,act_canvas_y_mm,act_canvas_z_mm,normal_err_mm,tangential_err_mm
1784877101953647962,3,move_to,smooth_s_curve,25.2725,52.8860,-20.4956,52.7425,96.4652,-22.0294,-1.5338,51.5146
1784877101963901456,3,move_to,smooth_s_curve,25.1406,52.6871,-20.4857,52.7425,96.4652,-22.0294,-1.5437,51.7531
1784877101978442420,3,move_to,smooth_s_curve,24.9545,52.4066,-20.4717,52.7425,96.4652,-22.0294,-1.5577,52.0896
1784877101993375296,3,move_to,smooth_s_curve,24.7639,52.1196,-20.4572,52.7425,96.4652,-22.0294,-1.5721,52.4341
1784877102003431292,3,move_to,smooth_s_curve,24.6364,51.9277,-20.4476,52.7425,96.4652,-22.0294,-1.5818,52.6644
1784877102013581269,3,move_to,smooth_s_curve,24.5087,51.7356,-20.4379,52.7425,96.4652,-22.0294,-1.5915,52.8950
1784877102028566187,3,move_to,smooth_s_curve,24.3179,51.4487,-20.4233,52.7425,96.4652,-22.0294,-1.6061,53.2395
1784877102043466297,3,move_to,smooth_s_curve,24.1272,51.1622,-20.4087,52.7425,96.4652,-22.0294,-1.6206,53.5835
1784877102053483847,3,move_to,smooth_s_curve,23.9999,50.9709,-20.3990,52.7425,96.4652,-22.0294,-1.6304,53.8133
1784877102063799926,3,move_to,smooth_s_curve,23.8700,50.7760,-20.3890,52.7425,96.4652,-22.0294,-1.6404,54.0475
1784877102078554989,3,move_to,smooth_s_curve,23.6816,50.4934,-20.3745,52.7425,96.4652,-22.0294,-1.6549,54.3870
1784877102093365672,3,move_to,smooth_s_curve,23.4908,50.2074,-20.3597,52.7425,96.4652,-22.0294,-1.6697,54.7307
1784877102103663020,3,move_to,smooth_s_curve,23.3640,50.0174,-20.3499,52.7425,96.4652,-22.0294,-1.6795,54.9590
1784877102118431635,3,move_to,smooth_s_curve,23.1730,49.7315,-20.3350,52.7425,96.4652,-22.0294,-1.6944,55.3028
1784877102128465742,3,move_to,smooth_s_curve,23.0457,49.5411,-20.3251,52.7425,96.4652,-22.0294,-1.7043,55.5317
1784877102143555512,3,move_to,smooth_s_curve,22.8543,49.2549,-20.3101,52.7425,96.4652,-22.0294,-1.7193,55.8759
1784877102158569448,3,move_to,smooth_s_curve,22.6635,48.9697,-20.2951,52.7425,96.4652,-22.0294,-1.7343,56.2190
1784877102173439739,3,move_to,smooth_s_curve,22.4727,48.6849,-20.2801,52.7425,96.4652,-22.0294,-1.7493,56.5616
1784877102183511689,3,move_to,smooth_s_curve,22.3453,48.4947,-20.2700,52.7425,96.4652,-22.0294,-1.7594,56.7905
1784877102198401451,3,move_to,smooth_s_curve,22.1546,48.2103,-20.2549,52.7425,96.4652,-22.0294,-1.7745,57.1327
1784877102213770788,3,move_to,smooth_s_curve,21.9615,47.9224,-20.2396,52.7425,96.4652,-22.0294,-1.7898,57.4793
1784877102228396860,3,move_to,smooth_s_curve,21.7729,47.6416,-20.2245,52.7425,96.4652,-22.0294,-1.8048,57.8175
1784877102238450349,3,move_to,smooth_s_curve,21.6450,47.4512,-20.2143,52.7425,96.4652,-22.0294,-1.8151,58.0467
1784877102253420003,3,move_to,smooth_s_curve,21.4549,47.1685,-20.1991,52.7425,96.4652,-22.0294,-1.8303,58.3874
1784877102268432486,3,move_to,smooth_s_curve,21.2630,46.8833,-20.1836,52.7425,96.4652,-22.0294,-1.8457,58.7309
1784877102283403171,3,move_to,smooth_s_curve,21.0699,46.5964,-20.1681,52.7425,96.4652,-22.0294,-1.8613,59.0767
1784877102293470583,3,move_to,smooth_s_curve,20.9378,46.4003,-20.1574,52.7425,96.4652,-22.0294,-1.8720,59.3131
1784877102303844776,3,move_to,smooth_s_curve,20.8033,46.2008,-20.1465,52.7425,96.4652,-22.0294,-1.8829,59.5535
1784877102318387813,3,move_to,smooth_s_curve,20.6133,45.9191,-20.1310,52.7425,96.4652,-22.0294,-1.8984,59.8932
1784877102328637833,3,move_to,smooth_s_curve,20.4898,45.7360,-20.1209,52.7425,96.4652,-22.0294,-1.9085,60.1139
1784877102343607386,3,move_to,smooth_s_curve,20.3210,45.4861,-20.1071,52.7425,96.4652,-22.0294,-1.9222,60.4154
1784877102353915492,3,move_to,smooth_s_curve,20.2193,45.3355,-20.0988,52.7425,96.4652,-22.0294,-1.9306,60.5971
1784877102368809091,3,move_to,smooth_s_curve,20.1036,45.1643,-20.0893,52.7425,96.4652,-22.0294,-1.9401,60.8036
1784877102383420429,3,move_to,smooth_s_curve,20.0234,45.0455,-20.0827,52.7425,96.4652,-22.0294,-1.9467,60.9469
1784877102393342924,3,move_to,smooth_s_curve,19.9887,44.9943,-20.0799,52.7425,96.4652,-22.0294,-1.9495,61.0087
1784877102408204120,3,move_to,smooth_s_curve,19.9673,44.9626,-20.0781,52.7425,96.4652,-22.0294,-1.9513,61.0470
1784877102418487495,3,move_to,smooth_s_curve,19.9671,44.9624,-20.0781,52.7425,96.4652,-22.0294,-1.9513,61.0473
1784877102433200509,3,move_to,smooth_s_curve,19.9671,44.9624,-20.0781,52.7425,96.4652,-22.0294,-1.9513,61.0473
1784877102443359170,3,move_to,smooth_s_curve,19.9671,44.9624,-20.0781,52.7425,96.4652,-22.0294,-1.9513,61.0473
1784877102458376461,3,move_to,smooth_s_curve,19.9671,44.9624,-20.0781,52.7425,96.4652,-22.0294,-1.9513,61.0473
1784877102469065329,3,move_to,smooth_s_curve,19.9671,44.9624,-20.0781,52.7425,96.4652,-22.0294,-1.9513,61.0473
1784877111448273152,3,move_to,plus_y_retract_same_segment,19.9671,44.9624,-20.0781,52.7425,96.4652,-22.0294,-1.9513,61.0473
1784877111463138308,3,move_to,plus_y_retract_same_segment,19.9671,44.9624,-20.0781,52.7425,96.4652,-22.0294,-1.9513,61.0473
1784877111473305723,3,move_to,plus_y_retract_same_segment,19.9671,44.9624,-20.0781,52.7425,96.4652,-22.0294,-1.9513,61.0473
1784877111488193073,3,move_to,plus_y_retract_same_segment,19.9671,44.9624,-20.0781,52.7425,96.4652,-22.0294,-1.9513,61.0473
1784877111503128300,3,move_to,plus_y_retract_same_segment,19.9671,44.9624,-20.0781,52.7425,96.4652,-22.0294,-1.9513,61.0473
1784877111513314164,3,move_to,plus_y_retract_same_segment,19.9671,44.9624,-20.0781,52.7425,96.4652,-22.0294,-1.9513,61.0473
1784877111528305760,3,move_to,plus_y_retract_same_segment,52.7425,96.4652,-22.0294,52.7425,96.4652,-22.0294,0.0000,0.0000
1784877111538414091,3,move_to,plus_y_retract_same_segment,52.7514,96.4629,-22.0290,52.7425,96.4652,-22.0294,-0.0003,0.0091
1784877111553353996,3,move_to,plus_y_retract_same_segment,52.8588,96.4345,-22.0248,52.7425,96.4652,-22.0294,-0.0045,0.1202
1784877111568294831,3,move_to,plus_y_retract_same_segment,53.1411,96.3601,-22.0138,52.7425,96.4652,-22.0294,-0.0156,0.4122
1784877111578312108,3,move_to,plus_y_retract_same_segment,53.4332,96.2832,-22.0024,52.7425,96.4652,-22.0294,-0.0270,0.7143
1784877111593252764,3,move_to,plus_y_retract_same_segment,53.9957,96.1357,-21.9804,52.7425,96.4652,-22.0294,-0.0490,1.2958
1784877111603452109,3,move_to,plus_y_retract_same_segment,54.4303,96.0221,-21.9634,52.7425,96.4652,-22.0294,-0.0660,1.7450
1784877111618319298,3,move_to,plus_y_retract_same_segment,55.1228,95.8418,-21.9363,52.7425,96.4652,-22.0294,-0.0931,2.4606
1784877111628286576,3,move_to,plus_y_retract_same_segment,55.5933,95.7197,-21.9179,52.7425,96.4652,-22.0294,-0.1115,2.9467
1784877111643391181,3,move_to,plus_y_retract_same_segment,56.2989,95.5374,-21.8903,52.7425,96.4652,-22.0294,-0.1391,3.6754
1784877111658364117,3,move_to,plus_y_retract_same_segment,57.0054,95.3558,-21.8627,52.7425,96.4652,-22.0294,-0.1667,4.4048
1784877111673376636,3,move_to,plus_y_retract_same_segment,57.7119,95.1751,-21.8351,52.7425,96.4652,-22.0294,-0.1943,5.1342
1784877111688373901,3,move_to,plus_y_retract_same_segment,58.4176,94.9954,-21.8076,52.7425,96.4652,-22.0294,-0.2218,5.8623
1784877111698403327,3,move_to,plus_y_retract_same_segment,58.8892,94.8759,-21.7891,52.7425,96.4652,-22.0294,-0.2402,6.3488
1784877111708564893,3,move_to,plus_y_retract_same_segment,59.3613,94.7566,-21.7707,52.7425,96.4652,-22.0294,-0.2587,6.8358
1784877111723412400,3,move_to,plus_y_retract_same_segment,60.0682,94.5787,-21.7431,52.7425,96.4652,-22.0294,-0.2863,7.5646
1784877111738421324,3,move_to,plus_y_retract_same_segment,60.7755,94.4016,-21.7155,52.7425,96.4652,-22.0294,-0.3139,8.2938
1784877111753341777,3,move_to,plus_y_retract_same_segment,61.4834,94.2253,-21.6879,52.7425,96.4652,-22.0294,-0.3415,9.0233
1784877111768382291,3,move_to,plus_y_retract_same_segment,62.1911,94.0498,-21.6603,52.7425,96.4652,-22.0294,-0.3691,9.7524
1784877111778334585,3,move_to,plus_y_retract_same_segment,62.6644,93.9330,-21.6418,52.7425,96.4652,-22.0294,-0.3875,10.2399
1784877111793362659,3,move_to,plus_y_retract_same_segment,63.3724,93.7590,-21.6142,52.7425,96.4652,-22.0294,-0.4152,10.9689
1784877111808385003,3,move_to,plus_y_retract_same_segment,64.0813,93.5857,-21.5866,52.7425,96.4652,-22.0294,-0.4428,11.6986
1784877111818425577,3,move_to,plus_y_retract_same_segment,64.5542,93.4705,-21.5682,52.7425,96.4652,-22.0294,-0.4612,12.1854
1784877111833424585,3,move_to,plus_y_retract_same_segment,65.2636,93.2985,-21.5405,52.7425,96.4652,-22.0294,-0.4889,12.9153
1784877111848444846,3,move_to,plus_y_retract_same_segment,65.9733,93.1273,-21.5129,52.7425,96.4652,-22.0294,-0.5165,13.6453
1784877111863390529,3,move_to,plus_y_retract_same_segment,66.6831,92.9570,-21.4852,52.7425,96.4652,-22.0294,-0.5442,14.3752
1784877111878383137,3,move_to,plus_y_retract_same_segment,67.3937,92.7874,-21.4576,52.7425,96.4652,-22.0294,-0.5718,15.1057
1784877111888813939,3,move_to,plus_y_retract_same_segment,67.8815,92.6714,-21.4386,52.7425,96.4652,-22.0294,-0.5908,15.6071
1784877111899142569,3,move_to,plus_y_retract_same_segment,68.3716,92.5554,-21.4195,52.7425,96.4652,-22.0294,-0.6099,16.1107
1784877111913499389,3,move_to,plus_y_retract_same_segment,69.0522,92.3949,-21.3930,52.7425,96.4652,-22.0294,-0.6364,16.8099
1784877111923576331,3,move_to,plus_y_retract_same_segment,69.5269,92.2834,-21.3745,52.7425,96.4652,-22.0294,-0.6549,17.2974
1784877111938413001,3,move_to,plus_y_retract_same_segment,70.2376,92.1173,-21.3469,52.7425,96.4652,-22.0294,-0.6825,18.0272
1784877111953441816,3,move_to,plus_y_retract_same_segment,70.9490,91.9519,-21.3192,52.7425,96.4652,-22.0294,-0.7102,18.7576
1784877111963526620,3,move_to,plus_y_retract_same_segment,71.4281,91.8410,-21.3006,52.7425,96.4652,-22.0294,-0.7288,19.2492
1784877111978328546,3,move_to,plus_y_retract_same_segment,72.1357,91.6780,-21.2731,52.7425,96.4652,-22.0294,-0.7563,19.9753
1784877111993316166,3,move_to,plus_y_retract_same_segment,72.8480,91.5147,-21.2454,52.7425,96.4652,-22.0294,-0.7840,20.7060
1784877112008314264,3,move_to,plus_y_retract_same_segment,73.5612,91.3521,-21.2176,52.7425,96.4652,-22.0294,-0.8117,21.4374
1784877112023356500,3,move_to,plus_y_retract_same_segment,74.2740,91.1906,-21.1899,52.7425,96.4652,-22.0294,-0.8394,22.1681
1784877112038440963,3,move_to,plus_y_retract_same_segment,74.9866,91.0299,-21.1623,52.7425,96.4652,-22.0294,-0.8671,22.8985
1784877112053427671,3,move_to,plus_y_retract_same_segment,75.7000,90.8699,-21.1345,52.7425,96.4652,-22.0294,-0.8948,23.6295
1784877112069235687,3,move_to,plus_y_retract_same_segment,76.4477,90.7032,-21.1055,52.7425,96.4652,-22.0294,-0.9239,24.3954
1784877112083392685,3,move_to,plus_y_retract_same_segment,77.1275,90.5525,-21.0791,52.7425,96.4652,-22.0294,-0.9503,25.0916
1784877112093558357,3,move_to,plus_y_retract_same_segment,77.6049,90.4471,-21.0606,52.7425,96.4652,-22.0294,-0.9688,25.5803
1784877112108425677,3,move_to,plus_y_retract_same_segment,78.3190,90.2902,-21.0329,52.7425,96.4652,-22.0294,-0.9965,26.3113
1784877112123584958,3,move_to,plus_y_retract_same_segment,79.0342,90.1340,-21.0051,52.7425,96.4652,-22.0294,-1.0243,27.0433
1784877112138396069,3,move_to,plus_y_retract_same_segment,79.7482,89.9789,-20.9774,52.7425,96.4652,-22.0294,-1.0520,27.7737
1784877112153413135,3,move_to,plus_y_retract_same_segment,80.4633,89.8244,-20.9497,52.7425,96.4652,-22.0294,-1.0797,28.5051
1784877112168485910,3,move_to,plus_y_retract_same_segment,81.1788,89.6708,-20.9219,52.7425,96.4652,-22.0294,-1.1075,29.2367
1784877112183345577,3,move_to,plus_y_retract_same_segment,81.8950,89.5178,-20.8941,52.7425,96.4652,-22.0294,-1.1353,29.9689
1784877112198330553,3,move_to,plus_y_retract_same_segment,82.6106,89.3659,-20.8664,52.7425,96.4652,-22.0294,-1.1630,30.7002
1784877112208413584,3,move_to,plus_y_retract_same_segment,83.0882,89.2650,-20.8479,52.7425,96.4652,-22.0294,-1.1815,31.1882
1784877112223365458,3,move_to,plus_y_retract_same_segment,83.8046,89.1144,-20.8201,52.7425,96.4652,-22.0294,-1.2093,31.9200
1784877112238382504,3,move_to,plus_y_retract_same_segment,84.5200,88.9649,-20.7924,52.7425,96.4652,-22.0294,-1.2370,32.6506
1784877112248420644,3,move_to,plus_y_retract_same_segment,84.9996,88.8651,-20.7738,52.7425,96.4652,-22.0294,-1.2556,33.1403
1784877112263437119,3,move_to,plus_y_retract_same_segment,85.7170,88.7166,-20.7460,52.7425,96.4652,-22.0294,-1.2834,33.8726
1784877112278338583,3,move_to,plus_y_retract_same_segment,86.4337,88.5692,-20.7182,52.7425,96.4652,-22.0294,-1.3111,34.6041
1784877112288462208,3,move_to,plus_y_retract_same_segment,86.9137,88.4709,-20.6997,52.7425,96.4652,-22.0294,-1.3297,35.0938
1784877112303410376,3,move_to,plus_y_retract_same_segment,87.6285,88.3253,-20.6720,52.7425,96.4652,-22.0294,-1.3574,35.8230
1784877112313410376,3,move_to,plus_y_retract_same_segment,88.1090,88.2279,-20.6534,52.7425,96.4652,-22.0294,-1.3760,36.3131
1784877112328333664,3,move_to,plus_y_retract_same_segment,88.8253,88.0835,-20.6257,52.7425,96.4652,-22.0294,-1.4037,37.0435
1784877112343276473,3,move_to,plus_y_retract_same_segment,89.5435,87.9396,-20.5979,52.7425,96.4652,-22.0294,-1.4315,37.7757
1784877112353366675,3,move_to,plus_y_retract_same_segment,90.0258,87.8434,-20.5792,52.7425,96.4652,-22.0294,-1.4502,38.2672
1784877112368234556,3,move_to,plus_y_retract_same_segment,90.7412,87.7015,-20.5515,52.7425,96.4652,-22.0294,-1.4779,38.9962
1784877112378488166,3,move_to,plus_y_retract_same_segment,91.2248,87.6061,-20.5328,52.7425,96.4652,-22.0294,-1.4966,39.4888
1784877112393358150,3,move_to,plus_y_retract_same_segment,91.9425,87.4652,-20.5050,52.7425,96.4652,-22.0294,-1.5243,40.2198
1784877112408371290,3,move_to,plus_y_retract_same_segment,92.6616,87.3248,-20.4772,52.7425,96.4652,-22.0294,-1.5521,40.9522
1784877112423195231,3,move_to,plus_y_retract_same_segment,93.3796,87.1856,-20.4495,52.7425,96.4652,-22.0294,-1.5799,41.6831
1784877112433298133,3,move_to,plus_y_retract_same_segment,93.8603,87.0929,-20.4309,52.7425,96.4652,-22.0294,-1.5985,42.1724
1784877112448467280,3,move_to,plus_y_retract_same_segment,94.5818,86.9545,-20.4030,52.7425,96.4652,-22.0294,-1.6264,42.9066
1784877112463393703,3,move_to,plus_y_retract_same_segment,95.3027,86.8171,-20.3751,52.7425,96.4652,-22.0294,-1.6542,43.6400
1784877112473436952,3,move_to,plus_y_retract_same_segment,95.7834,86.7259,-20.3566,52.7425,96.4652,-22.0294,-1.6728,44.1290
1784877112488386371,3,move_to,plus_y_retract_same_segment,96.5040,86.5901,-20.3287,52.7425,96.4652,-22.0294,-1.7007,44.8618
1784877112503271940,3,move_to,plus_y_retract_same_segment,97.2244,86.4551,-20.3009,52.7425,96.4652,-22.0294,-1.7285,45.5943
1784877112518335820,3,move_to,plus_y_retract_same_segment,97.9455,86.3208,-20.2730,52.7425,96.4652,-22.0294,-1.7563,46.3273
1784877112528418751,3,move_to,plus_y_retract_same_segment,98.4278,86.2315,-20.2544,52.7425,96.4652,-22.0294,-1.7750,46.8175
1784877112543427814,3,move_to,plus_y_retract_same_segment,99.1441,86.0997,-20.2268,52.7425,96.4652,-22.0294,-1.8026,47.5452
1784877112558562737,3,move_to,plus_y_retract_same_segment,99.8427,85.9719,-20.1998,52.7425,96.4652,-22.0294,-1.8296,48.2549
1784877112573232945,3,move_to,plus_y_retract_same_segment,100.5322,85.8466,-20.1732,52.7425,96.4652,-22.0294,-1.8562,48.9551
1784877112583384284,3,move_to,plus_y_retract_same_segment,101.0037,85.7613,-20.1550,52.7425,96.4652,-22.0294,-1.8744,49.4339
1784877112598607666,3,move_to,plus_y_retract_same_segment,101.7405,85.6289,-20.1265,52.7425,96.4652,-22.0294,-1.9029,50.1820
1784877112614016612,3,move_to,plus_y_retract_same_segment,102.5291,85.4881,-20.0961,52.7425,96.4652,-22.0294,-1.9333,50.9823
1784877112628434712,3,move_to,plus_y_retract_same_segment,103.2409,85.3620,-20.0686,52.7425,96.4652,-22.0294,-1.9607,51.7046
1784877112643582615,3,move_to,plus_y_retract_same_segment,103.8657,85.2520,-20.0445,52.7425,96.4652,-22.0294,-1.9848,52.3385
1784877112653365292,3,move_to,plus_y_retract_same_segment,104.2058,85.1924,-20.0314,52.7425,96.4652,-22.0294,-1.9980,52.6834
1784877112668425346,3,move_to,plus_y_retract_same_segment,104.6009,85.1233,-20.0162,52.7425,96.4652,-22.0294,-2.0132,53.0841
1784877112683310123,3,move_to,plus_y_retract_same_segment,104.8578,85.0786,-20.0063,52.7425,96.4652,-22.0294,-2.0231,53.3447
1784877112698446999,3,move_to,plus_y_retract_same_segment,104.9777,85.0578,-20.0016,52.7425,96.4652,-22.0294,-2.0277,53.4663
1784877112708459919,3,move_to,plus_y_retract_same_segment,104.9871,85.0561,-20.0013,52.7425,96.4652,-22.0294,-2.0281,53.4758
1784877112723325356,3,move_to,plus_y_retract_same_segment,104.9871,85.0561,-20.0013,52.7425,96.4652,-22.0294,-2.0281,53.4758
1784877112733369596,3,move_to,plus_y_retract_same_segment,104.9871,85.0561,-20.0013,52.7425,96.4652,-22.0294,-2.0281,53.4758
1784877112743400785,3,move_to,plus_y_retract_same_segment,104.9871,85.0561,-20.0013,52.7425,96.4652,-22.0294,-2.0281,53.4758
1784877143658203493,3,move_to,plus_y_then_minus_y,104.9871,85.0561,-20.0013,52.7425,96.4652,-22.0294,-2.0281,53.4758
1784877143668285747,3,move_to,plus_y_then_minus_y,104.9871,85.0561,-20.0013,52.7425,96.4652,-22.0294,-2.0281,53.4758
1784877143678428763,3,move_to,plus_y_then_minus_y,104.9871,85.0561,-20.0013,52.7425,96.4652,-22.0294,-2.0281,53.4758
1784877143693448165,3,move_to,plus_y_then_minus_y,104.9871,85.0561,-20.0013,52.7425,96.4652,-22.0294,-2.0281,53.4758
1784877143708472318,3,move_to,plus_y_then_minus_y,104.9871,85.0561,-20.0013,52.7425,96.4652,-22.0294,-2.0281,53.4758
1784877143723370064,3,move_to,plus_y_then_minus_y,104.9871,85.0561,-20.0013,52.7425,96.4652,-22.0294,-2.0281,53.4758
1784877143738390211,3,move_to,plus_y_then_minus_y,104.9871,85.0561,-20.0013,52.7425,96.4652,-22.0294,-2.0281,53.4758
1784877143748422675,3,move_to,plus_y_then_minus_y,104.9871,85.0561,-20.0013,52.7425,96.4652,-22.0294,-2.0281,53.4758
1784877143763456653,3,move_to,plus_y_then_minus_y,104.9871,85.0561,-20.0013,52.7425,96.4652,-22.0294,-2.0281,53.4758
1784877143773387262,3,move_to,plus_y_then_minus_y,52.7429,96.4657,-22.0294,52.7425,96.4652,-22.0294,-0.0000,0.0006
1784877143788310296,3,move_to,plus_y_then_minus_y,52.7622,96.4930,-22.0289,52.7425,96.4652,-22.0294,-0.0004,0.0341
1784877143798357689,3,move_to,plus_y_then_minus_y,52.8019,96.5492,-22.0280,52.7425,96.4652,-22.0294,-0.0014,0.1029
1784877143813347072,3,move_to,plus_y_then_minus_y,52.9103,96.7027,-22.0256,52.7425,96.4652,-22.0294,-0.0038,0.2908
1784877143828342475,3,move_to,plus_y_then_minus_y,53.0720,96.9316,-22.0218,52.7425,96.4652,-22.0294,-0.0075,0.5710
1784877143843378658,3,move_to,plus_y_then_minus_y,53.2707,97.2132,-22.0173,52.7425,96.4652,-22.0294,-0.0121,0.9157
1784877143853421591,3,move_to,plus_y_then_minus_y,53.4144,97.4169,-22.0139,52.7425,96.4652,-22.0294,-0.0155,1.1650
1784877143863637450,3,move_to,plus_y_then_minus_y,53.5614,97.6256,-22.0105,52.7425,96.4652,-22.0294,-0.0189,1.4202
1784877143878556366,3,move_to,plus_y_then_minus_y,53.7819,97.9386,-22.0053,52.7425,96.4652,-22.0294,-0.0241,1.8031
1784877143893378280,3,move_to,plus_y_then_minus_y,54.0021,98.2516,-22.0001,52.7425,96.4652,-22.0294,-0.0293,2.1858
1784877143903369118,3,move_to,plus_y_then_minus_y,54.1493,98.4609,-21.9966,52.7425,96.4652,-22.0294,-0.0328,2.4417
1784877143918377014,3,move_to,plus_y_then_minus_y,54.3690,98.7736,-21.9914,52.7425,96.4652,-22.0294,-0.0380,2.8239
1784877143933379746,3,move_to,plus_y_then_minus_y,54.5899,99.0884,-21.9860,52.7425,96.4652,-22.0294,-0.0434,3.2085
1784877143943388392,3,move_to,plus_y_then_minus_y,54.7370,99.2981,-21.9825,52.7425,96.4652,-22.0294,-0.0469,3.4646
1784877143953625813,3,move_to,plus_y_then_minus_y,54.8842,99.5080,-21.9789,52.7425,96.4652,-22.0294,-0.0505,3.7209
1784877143968390649,3,move_to,plus_y_then_minus_y,55.1038,99.8215,-21.9735,52.7425,96.4652,-22.0294,-0.0559,4.1038
1784877143978462373,3,move_to,plus_y_then_minus_y,55.2511,100.0319,-21.9699,52.7425,96.4652,-22.0294,-0.0595,4.3605
1784877143993419321,3,move_to,plus_y_then_minus_y,55.4707,100.3459,-21.9644,52.7425,96.4652,-22.0294,-0.0650,4.7437
1784877144003368647,3,move_to,plus_y_then_minus_y,55.6175,100.5559,-21.9608,52.7425,96.4652,-22.0294,-0.0686,5.0000
1784877144013385453,3,move_to,plus_y_then_minus_y,55.7648,100.7667,-21.9571,52.7425,96.4652,-22.0294,-0.0723,5.2571
1784877144023612938,3,move_to,plus_y_then_minus_y,55.9116,100.9771,-21.9534,52.7425,96.4652,-22.0294,-0.0760,5.5137
1784877144038595934,3,move_to,plus_y_then_minus_y,56.1327,101.2940,-21.9478,52.7425,96.4652,-22.0294,-0.0816,5.9001
1784877144053384140,3,move_to,plus_y_then_minus_y,56.3516,101.6080,-21.9422,52.7425,96.4652,-22.0294,-0.0872,6.2829
1784877144063753477,3,move_to,plus_y_then_minus_y,56.5022,101.8242,-21.9384,52.7425,96.4652,-22.0294,-0.0910,6.5463
1784877144078435348,3,move_to,plus_y_then_minus_y,56.7188,102.1354,-21.9328,52.7425,96.4652,-22.0294,-0.0966,6.9254
1784877144088451710,3,move_to,plus_y_then_minus_y,56.8662,102.3473,-21.9290,52.7425,96.4652,-22.0294,-0.1004,7.1835
1784877144098583085,3,move_to,plus_y_then_minus_y,57.0125,102.5578,-21.9252,52.7425,96.4652,-22.0294,-0.1042,7.4399
1784877144113419055,3,move_to,plus_y_then_minus_y,57.2320,102.8738,-21.9194,52.7425,96.4652,-22.0294,-0.1099,7.8247
1784877144128618899,3,move_to,plus_y_then_minus_y,57.4524,103.1914,-21.9136,52.7425,96.4652,-22.0294,-0.1157,8.2112
1784877144143639614,3,move_to,plus_y_then_minus_y,57.6726,103.5089,-21.9078,52.7425,96.4652,-22.0294,-0.1216,8.5976
1784877144158479247,3,move_to,plus_y_then_minus_y,57.8926,103.8265,-21.9019,52.7425,96.4652,-22.0294,-0.1274,8.9839
1784877144173441682,3,move_to,plus_y_then_minus_y,58.1113,104.1425,-21.8961,52.7425,96.4652,-22.0294,-0.1333,9.3683
1784877144188457566,3,move_to,plus_y_then_minus_y,58.3311,104.4603,-21.8901,52.7425,96.4652,-22.0294,-0.1393,9.7547
1784877144203432469,3,move_to,plus_y_then_minus_y,58.5508,104.7783,-21.8842,52.7425,96.4652,-22.0294,-0.1452,10.1412
1784877144218375772,3,move_to,plus_y_then_minus_y,58.7698,105.0955,-21.8782,52.7425,96.4652,-22.0294,-0.1512,10.5266
1784877144228428063,3,move_to,plus_y_then_minus_y,58.9170,105.3088,-21.8741,52.7425,96.4652,-22.0294,-0.1553,10.7858
1784877144243470053,3,move_to,plus_y_then_minus_y,59.1366,105.6275,-21.8681,52.7425,96.4652,-22.0294,-0.1613,11.1728
1784877144258307352,3,move_to,plus_y_then_minus_y,59.3554,105.9451,-21.8620,52.7425,96.4652,-22.0294,-0.1674,11.5585
1784877144268401932,3,move_to,plus_y_then_minus_y,59.5024,106.1588,-21.8579,52.7425,96.4652,-22.0294,-0.1715,11.8179
1784877144283494001,3,move_to,plus_y_then_minus_y,59.7221,106.4782,-21.8517,52.7425,96.4652,-22.0294,-0.1777,12.2055
1784877144298418775,3,move_to,plus_y_then_minus_y,59.9411,106.7969,-21.8455,52.7425,96.4652,-22.0294,-0.1839,12.5922
1784877144313224825,3,move_to,plus_y_then_minus_y,60.1603,107.1163,-21.8393,52.7425,96.4652,-22.0294,-0.1901,12.9796
1784877144323388978,3,move_to,plus_y_then_minus_y,60.3068,107.3298,-21.8351,52.7425,96.4652,-22.0294,-0.1943,13.2385
1784877144338331415,3,move_to,plus_y_then_minus_y,60.5255,107.6488,-21.8288,52.7425,96.4652,-22.0294,-0.2006,13.6253
1784877144348318461,3,move_to,plus_y_then_minus_y,60.6722,107.8630,-21.8246,52.7425,96.4652,-22.0294,-0.2048,13.8849
1784877144358480974,3,move_to,plus_y_then_minus_y,60.8186,108.0769,-21.8203,52.7425,96.4652,-22.0294,-0.2091,14.1441
1784877144373400576,3,move_to,plus_y_then_minus_y,61.0378,108.3971,-21.8139,52.7425,96.4652,-22.0294,-0.2155,14.5321
1784877144383580609,3,move_to,plus_y_then_minus_y,61.1841,108.6113,-21.8096,52.7425,96.4652,-22.0294,-0.2197,14.7915
1784877144398518347,3,move_to,plus_y_then_minus_y,61.4033,108.9321,-21.8032,52.7425,96.4652,-22.0294,-0.2262,15.1801
1784877144413642197,3,move_to,plus_y_then_minus_y,61.6248,109.2567,-21.7966,52.7425,96.4652,-22.0294,-0.2328,15.5730
1784877144428411232,3,move_to,plus_y_then_minus_y,61.8412,109.5739,-21.7902,52.7425,96.4652,-22.0294,-0.2392,15.9570
1784877144443338432,3,move_to,plus_y_then_minus_y,62.0603,109.8955,-21.7836,52.7425,96.4652,-22.0294,-0.2458,16.3461
1784877144458381549,3,move_to,plus_y_then_minus_y,62.2787,110.2163,-21.7771,52.7425,96.4652,-22.0294,-0.2523,16.7342
1784877144468468027,3,move_to,plus_y_then_minus_y,62.4252,110.4317,-21.7726,52.7425,96.4652,-22.0294,-0.2568,16.9946
